 3.03730638e-03  3.03730638e-03  2.32262269e-01 -2.66228913e-01 
 3.04730638e-03  3.04730638e-03  2.92877352e-01 -2.15637670e-01 
 3.05730638e-03  3.05730638e-03  3.52336582e-01 -1.64195403e-01 
 3.06730638e-03  3.06730638e-03  4.10405300e-01 -1.12105132e-01 
 3.07730638e-03  3.07730638e-03  4.66854336e-01 -5.95724330e-02 
 3.08730638e-03  3.08730638e-03  5.21460911e-01 -6.80462896e-03 
 3.09730638e-03  3.09730638e-03  5.74009519e-01  4.59900298e-02 
 3.10730638e-03  3.10730638e-03  6.24292773e-01  9.86031869e-02 
 3.11730638e-03  3.11730638e-03  6.72112228e-01  1.50827202e-01 
 3.12730638e-03  3.12730638e-03  7.17279164e-01  2.02455972e-01 
 3.13730638e-03  3.13730638e-03  7.59615327e-01  2.53285740e-01 
 3.14730638e-03  3.14730638e-03  7.98953634e-01  3.03115905e-01 
 3.15730638e-03  3.15730638e-03  8.35138837e-01  3.51749810e-01 
 3.16730638e-03  3.16730638e-03  8.68028129e-01  3.98995519e-01 
 3.17730638e-03  3.17730638e-03  8.97491710e-01  4.44666575e-01 
 3.18730638e-03  3.18730638e-03  9.23413301e-01  4.88582735e-01 
 3.19730638e-03  3.19730638e-03  9.45690602e-01  5.30570683e-01 
 3.20730638e-03  3.20730638e-03  9.64235694e-01  5.70464710e-01 
 3.21730638e-03  3.21730638e-03  9.78975388e-01  6.08107374e-01 
 3.22730638e-03  3.22730638e-03  9.89851514e-01  6.43350116e-01 
 3.23730638e-03  3.23730638e-03  9.96821148e-01  6.76053849e-01 
 3.24730638e-03  3.24730638e-03  9.99856784e-01  7.06089506e-01 
