 3.43929956e+01  3.43929956e+01  0.00000000e+00  3.43929956e+01  3.04125043e+01  3.43929956e+01 -1.81241128e+00
 3.53972892e+01  3.53972892e+01  0.00000000e+00  3.53972892e+01  3.06341376e+01  3.53972892e+01 -1.82547496e+00
 3.64309087e+01  3.64309087e+01  0.00000000e+00  3.64309087e+01  3.08538983e+01  3.64309087e+01 -1.83865169e+00
 3.74947105e+01  3.74947105e+01  0.00000000e+00  3.74947105e+01  3.10717275e+01  3.74947105e+01 -1.85194436e+00
 3.85895758e+01  3.85895758e+01  0.00000000e+00  3.85895758e+01  3.12875639e+01  3.85895758e+01 -1.86535549e+00
 3.97164117e+01  3.97164117e+01  0.00000000e+00  3.97164117e+01  3.15013441e+01  3.97164117e+01 -1.87888719e+00
 4.08761519e+01  4.08761519e+01  0.00000000e+00  4.08761519e+01  3.17130030e+01  4.08761519e+01 -1.89254117e+00
 4.20697571e+01  4.20697571e+01  0.00000000e+00  4.20697571e+01  3.19224735e+01  4.20697571e+01 -1.90631873e+00
 4.32982162e+01  4.32982162e+01  0.00000000e+00  4.32982162e+01  3.21296871e+01  4.32982162e+01 -1.92022069e+00
 4.45625469e+01  4.45625469e+01  0.00000000e+00  4.45625469e+01  3.23345739e+01  4.45625469e+01 -1.93424742e+00
 4.58637968e+01  4.58637968e+01  0.00000000e+00  4.58637968e+01  3.25370630e+01  4.58637968e+01 -1.94839877e+00
 4.72030438e+01  4.72030438e+01  0.00000000e+00  4.72030438e+01  3.27370824e+01  4.72030438e+01 -1.96267412e+00
 4.85813976e+01  4.85813976e+01  0.00000000e+00  4.85813976e+01  3.29345597e+01  4.85813976e+01 -1.97707231e+00
 5.00000000e+01  5.00000000e+01  0.00000000e+00  5.00000000e+01  3.31294221e+01  5.00000000e+01 -1.99159166e+00
 5.14600264e+01  5.14600264e+01  0.00000000e+00  5.14600264e+01  3.33215969e+01  5.14600264e+01 -2.00622993e+00
 5.29626863e+01  5.29626863e+01  0.00000000e+00  5.29626863e+01  3.35110114e+01  5.29626863e+01 -2.02098433e+00
 5.45092246e+01  5.45092246e+01  0.00000000e+00  5.45092246e+01  3.36975938e+01  5.45092246e+01 -2.03585151e+00
 5.61009227e+01  5.61009227e+01  0.00000000e+00  5.61009227e+01  3.38812732e+01  5.61009227e+01 -2.05082756e+00
 5.77390992e+01  5.77390992e+01  0.00000000e+00  5.77390992e+01  3.40619798e+01  5.77390992e+01 -2.06590799e+00
 5.94251114e+01  5.94251114e+01  0.00000000e+00  5.94251114e+01  3.42396458e+01  5.94251114e+01 -2.08108778e+00
 6.11603560e+01  6.11603560e+01  0.00000000e+00  6.11603560e+01  3.44142051e+01  6.11603560e+01 -2.09636131e+00
 6.29462706e+01  6.29462706e+01  0.00000000e+00  6.29462706e+01  3.45855940e+01  6.29462706e+01 -2.11172243e+00
 6.47843349e+01  6.47843349e+01  0.00000000e+00  6.47843349e+01  3.47537519e+01  6.47843349e+01 -2.12716448e+00
 6.66760716e+01  6.66760716e+01  0.00000000e+00  6.66760716e+01  3.49186208e+01  6.66760716e+01 -2.14268025e+00
 6.86230481e+01  6.86230481e+01  0.00000000e+00  6.86230481e+01  3.50801466e+01  6.86230481e+01 -2.15826205e+00
 7.06268772e+01  7.06268772e+01  0.00000000e+00  7.06268772e+01  3.52382787e+01  7.06268772e+01 -2.17390170e+00
 7.26892193e+01  7.26892193e+01  0.00000000e+00  7.26892193e+01  3.53929707e+01  7.26892193e+01 -2.18959061e+00
 7.48117828e+01  7.48117828e+01  0.00000000e+00  7.48117828e+01  3.55441806e+01  7.48117828e+01 -2.20531974e+00
 7.69963263e+01  7.69963263e+01  0.00000000e+00  7.69963263e+01  3.56918713e+01  7.69963263e+01 -2.22107969e+00
 7.92446596e+01  7.92446596e+01  0.00000000e+00  7.92446596e+01  3.58360104e+01  7.92446596e+01 -2.23686074e+00
 8.15586455e+01  8.15586455e+01  0.00000000e+00  8.15586455e+01  3.59765708e+01  8.15586455e+01 -2.25265284e+00
 8.39402009e+01  8.39402009e+01  0.00000000e+00  8.39402009e+01  3.61135309e+01  8.39402009e+01 -2.26844571e+00
 8.63912990e+01  8.63912990e+01  0.00000000e+00  8.63912990e+01  3.62468745e+01  8.63912990e+01 -2.28422885e+00
 8.89139705e+01  8.89139705e+01  0.00000000e+00  8.89139705e+01  3.63765912e+01  8.89139705e+01 -2.29999161e+00
 9.15103053e+01  9.15103053e+01  0.00000000e+00  9.15103053e+01  3.65026764e+01  9.15103053e+01 -2.31572322e+00
 9.41824545e+01  9.41824545e+01  0.00000000e+00  9.41824545e+01  3.66251311e+01  9.41824545e+01 -2.33141285e+00
 9.69326318e+01  9.69326318e+01  0.00000000e+00  9.69326318e+01  3.67439625e+01  9.69326318e+01 -2.34704966e+00
 9.97631157e+01  9.97631157e+01  0.00000000e+00  9.97631157e+01  3.68591833e+01  9.97631157e+01 -2.36262286e+00
 1.02676251e+02  1.02676251e+02  0.00000000e+00  1.02676251e+02  3.69708121e+01  1.02676251e+02 -2.37812172e+00
 1.05674452e+02  1.05674452e+02  0.00000000e+00  1.05674452e+02  3.70788732e+01  1.05674452e+02 -2.39353569e+00
 1.08760202e+02  1.08760202e+02  0.00000000e+00  1.08760202e+02  3.71833962e+01  1.08760202e+02 -2.40885435e+00
 1.11936057e+02  1.11936057e+02  0.00000000e+00  1.11936057e+02  3.72844162e+01  1.11936057e+02 -2.42406753e+00
 1.15204649e+02  1.15204649e+02  0.00000000e+00  1.15204649e+02  3.73819734e+01  1.15204649e+02 -2.43916535e+00
 1.18568685e+02  1.18568685e+02  0.00000000e+00  1.18568685e+02  3.74761128e+01  1.18568685e+02 -2.45413821e+00
 1.22030953e+02  1.22030953e+02  0.00000000e+00  1.22030953e+02  3.75668840e+01  1.22030953e+02 -2.46897685e+00
 1.25594322e+02  1.25594322e+02  0.00000000e+00  1.25594322e+02  3.76543410e+01  1.25594322e+02 -2.48367240e+00
 1.29261742e+02  1.29261742e+02  0.00000000e+00  1.29261742e+02  3.77385418e+01  1.29261742e+02 -2.49821639e+00
